company_name,category,description,class_types,minimum_age,maximum_age,age_range_display,parental_requirement,address,eircode,latitude,longitude,days_of_week,start_time,end_time,term_structure,price_amount,price_currency,pricing_basis,pricing_details,website_url,booking_url,email_address,phone_number,facilities,source_urls,date_verified,verification_status,image_url
The Academy of Code,Technical,"The Academy of Code offers coding courses for kids and teenagers aged 8-18 years in venues throughout Dublin. They | de-mystify programming and technology. Courses help students see programmes, websites, apps and all sorts of gadgets and devices not as magical black boxes, but as relatable pieces of technology.",[],,,,,"7 Larkfield Close, Dublin 18",,,,[],,,,,EUR,,,https://www.theacademyofcode.com/,,,,[],"['https://www.theacademyofcode.com/', 'https://dublincitymum.ie/listing/the-academy-of-code/']",,,https://dublincitymum.ie/wp-content/uploads/2025/07/Screenshot-185.png
The Anglers Rest,Eat,"The Anglers Rest | (Strawberry Beds) | Riverside charm and hearty pub fare make this a great family Sunday lunch spot. Cozy interiors, peaceful views, and simple dishes that satisfy—nothing fancy but everything you need for an easy afternoon out. | Kids Menu: | Yes. | High Chairs: | Yes. | Baby Changing: | Yes. | Why It’s Great: | A warm, welcoming pub with space to breathe and riverside views to soothe the mood. | Nearby Family Activity: | Take a gentle stroll along the | River Liffey towpath | —ducks, stones to toss, and calm paths for prams.",[],,,,,"Knockmaroon Hill, Castleknock, Dublin, Ireland",,53.355966,-6.354289,[],,,,,EUR,,,https://theanglersrest.ie/,,,,[],"['https://theanglersrest.ie/', 'https://dublincitymum.ie/listing/the-anglers-rest/']",,,https://dublincitymum.ie/wp-content/uploads/2025/08/anglers-800x600.jpg
The Animal Roadshow,Party Entertainers,"The Animal Roadshow | is here to deliver the safari-style thrills right to your event-venue door. Whether you’re throwing a birthday bash, family get-together or special inclusive gathering, they’ll bring along a fantastic mix of reptiles, birds, mammals and creepy-crawlies — all handled safely and with a huge dose of fun. | Based in Munster, they’re Ireland’s licensed mobile zoo and party-magic makers — with over 25 years of animal experience and more than 15 years delighting children and grown-ups alike. Expect hands-on encounters, gentle guidance (some SNA and early-childcare trained staff on board), and a vibe that’s perfect for all ages and abilities. | So if you want more than just cake and balloons — if you’re after roars, feathers, quivers of delight (and maybe a cheeky snake flick) — The Animal Roadshow has your party guest list covered.",[],,,,,,,,,[],,,,,EUR,,,https://theanimalroadshow.com/#,,,,[],"['https://theanimalroadshow.com/#', 'https://dublincitymum.ie/listing/the-animal-roadshow/']",,,https://dublincitymum.ie/wp-content/uploads/2025/10/Screenshot_21-10-2025_9419_theanimalroadshow.com_.jpeg
The Ark,Indoor,"The Ark | is Dublin’s dedicated cultural hub for children. Designed especially for kids aged 2 to 12, it’s a creative wonderland where families can explore everything from theatre and music to dance, visual arts, and workshops. The space is warm and welcoming, with child-friendly facilities and a programme that changes regularly, so there’s always something new to discover, whether you’re a first-time visitor or a loyal regular. | The Ark’s calendar | is brimming with family-focused events: weekend performances, hands-on creative workshops during school holidays, and seasonal specials that make each visit memorable. They also host inclusive events like relaxed performances and sensory-friendly workshops, ensuring every child feels at home. Whether it’s painting, performing, or simply soaking up the atmosphere, The Ark is a place where imaginations run wild and family days out feel truly special.",[],,,,,"11A Eustace Street, Temple Bar, Dublin 2, D02 A590, Ireland",,53.345016,-6.265039,[],,,,,EUR,,,https://ark.ie,,,,[],"['https://ark.ie', 'https://dublincitymum.ie/listing/the-ark/']",,,https://dublincitymum.ie/wp-content/uploads/2025/08/Screenshot-2025-09-03-at-17.07.23-800x600.png
The Art Nest,Art,"The Art Nest offers creative and relaxed art classes for children of all ages. Guided by Miriam, an experienced and passionate art teacher, kids can explore different painting styles and techniques in a welcoming environment. It’s a space designed to inspire imagination and help young artists build their skills.",[],,,,,"Woodpark, The Rise, Whitehall Dublin 9",,,,[],,,,,EUR,,,https://www.miriamdowling.com/contact/,,,353857136356.0,[],"['https://www.miriamdowling.com/contact/', 'https://dublincitymum.ie/listing/the-art-nest/']",,,https://dublincitymum.ie/wp-content/uploads/2025/06/Screenshot-125.png
The Baby Sleep Coach,Sleep Consultants,"Vicky Haugh is a paediatric sleep consultant who has worked with over 1,500 families in Ireland and internationally. She offers gentle, practical, and family-focused solutions, designing personalised sleep plans that respect parenting styles while aiming for long-term sustainable routines. Vicky’s empathetic approach avoids “one-size-fits-all” strategies and instead empowers parents with the confidence to manage sleep challenges.",[],,,,,"Dublin, Ireland",,53.349805,-6.26031,[],,,,,EUR,,,https://www.thebabysleepcoach.ie/,,,,[],"['https://www.thebabysleepcoach.ie/', 'https://dublincitymum.ie/listing/the-baby-sleep-coach/']",,,https://dublincitymum.ie/wp-content/uploads/2025/08/Screenshot-2025-08-26-at-16.56.44-728x600.png
The Boathouse Restaurant – Farmleigh,Eat,"The Boathouse Restaurant – Farmleigh | (Phoenix Park) | An elegant waterside café, perfect for family meals in a leafy setting. With a kids’ menu, high chairs, and castle-adjacent charm, this mid-range hidden gem feels like a mini escape right inside the city. | Kids Menu: | Yes | High Chairs: | Yes | Baby Changing: | Yes | Why It’s Great: | Scenic, spacious, and serene—ideal for parents looking to lounge, with kids in tow. | Nearby Family Activity: | Follow up with a | cycle or stroll in Phoenix Park | , or pop into the | Farmleigh playground | for park play magic",[],,,,,"Farmleigh, White's Road, Castleknock, Dublin 15, Dublin, Ireland",,53.366354,-6.359016,[],,,,,EUR,,,https://farmleigh.ie/the-boathouse-restaurant/,,,35318155900.0,[],"['https://farmleigh.ie/the-boathouse-restaurant/', 'https://dublincitymum.ie/listing/the-boathouse-restaurant-farmleigh/']",,,https://dublincitymum.ie/wp-content/uploads/2025/05/Screenshot-95.png
The Cassidy,Music,"Private instrumental lessons are provided in Piano, Violin, Cello, Guitar, Singing, Flute, Clarinet, Recorder and Drums, by hugely qualified and experienced teachers.",[],,,,,,,,,[],,,,,EUR,,,https://thecassidyacademy.ie/contact/,,,353867311414.0,[],"['https://thecassidyacademy.ie/contact/', 'https://dublincitymum.ie/listing/the-cassidy/']",,,https://dublincitymum.ie/wp-content/uploads/2025/06/Screenshot-142-800x600.png
The Chocolate Warehouse,Indoor,"The Chocolate Warehouse | is a real chocolate wonderland and was set up with one key objective: to give kids (and adults with a sweet tooth!) a wonderful chocolate experience. This is a unique venue where families can discover the history and joy of chocolate with hands on experience. The subject of chocolate covers topics from science to history, geography as well as stimulating the senses (especially the taste buds). | As well as seasonal events throughout the year with Santa and Easter Bunny Visits, there are 2hour workshops, school tours and you can book your birthday party here too! The Chocolate Warehouse want to bring the understanding of chocolate to young minds while they make something special to take away with them. | ​",[],,,,,"Mulcahy Keane Industrial Estate, Greenhills, Dublin, D12 N273, Ireland",,53.314364,-6.33173,[],,,,,EUR,,,https://www.chocolatewarehouse.ie/index.php/,,,,[],"['https://www.chocolatewarehouse.ie/index.php/', 'https://dublincitymum.ie/listing/the-chocolate-warehouse/']",,,https://dublincitymum.ie/wp-content/uploads/2025/08/choc-ware.jpg
The Citizens Information – Breastfeeding,Breastfeeding,"The Citizens Information service is a clear and trusted source of guidance on breastfeeding, offering both practical support and information on your rights as a parent. It explains entitlements such as the right for working parents to take up to one hour of paid breastfeeding time each day, as well as the supports available through the public health nurse, who visits all new parents in the early weeks to provide advice and reassurance on breastfeeding and infant care. Citizens Information also outlines the maternity and infant care services accessible to families nationwide, helping you feel informed and supported as you navigate the early stages of feeding and parenthood.",[],,,,,Online,,,,[],,,,,EUR,,,https://www.citizensinformation.ie/en/birth-family-relationships/after-your-baby-is-born/breastfeeding/,,,,[],"['https://www.citizensinformation.ie/en/birth-family-relationships/after-your-baby-is-born/breastfeeding/', 'https://dublincitymum.ie/listing/citizens-information/']",,,https://dublincitymum.ie/wp-content/uploads/2025/08/marcel-fagin-OUYg0Q3ec-Y-unsplash-800x600.jpg
The Collective Dublin,Brands We Love; Gifts; Jewellery Designers,"The Collective | is a treasure trove of Irish design, bringing together independent designers, artists, and makers under one beautifully curated roof, each piece telling its own story of creativity and craft. While best known for contemporary Irish jewellery, The Collective also features a growing range of homeware, art prints, ceramics, and lifestyle pieces that blend function with artistry. From locally made ceramics to hand-poured candles and textile art, every item reflects the thoughtfulness and talent behind Ireland’s thriving design scene.",[],,,,,,,,,[],,,,,EUR,,,https://thecollectivedublin.ie/,,,,[],"['https://thecollectivedublin.ie/', 'https://dublincitymum.ie/listing/the-collective-dublin/']",,,https://dublincitymum.ie/wp-content/uploads/2025/10/Screenshot_26-10-2025_10140_www.instagram.com_-587x600.jpeg
The Commons Café at MoLI,Eat,"The Commons Café (MoLI) | (Museum of Literature Ireland) | An absolute hidden gem in the heart of the city, The Commons Café serves breakfast, toasties, soups, and cakes, and boasts a super Kids’ Menu, making this café a hot-ticket for creative families and those who want to relax in the beautiful terrace with incredible plants hidden behind the Iveagh Gardens, while pretending they’re in the South of France! | Kids Menu: | Yes. | High Chairs: | Yes. | Baby Changing: | Yes. | Why It’s Great: | Beautiful, playful, and downright inspiring for little readers and creative thinkers. | Nearby Family Activity: | Of course, explore the incredible | MoLI – Museum of Literature Ireland | , | where storytelling becomes hands-on, imaginative fun. Wonder into the beautiful Iveagh Gardens afterwards for a runaround and breath of fresh air. There’s a secret entrance to the gardens from MoLI!",[],,,,,"86 St Stephen's Green, Saint Kevin's, Dublin 2, Ireland",,53.336788,-6.260234,[],,,,,EUR,,,https://moli.ie/the-commons-cafe,,,,[],"['https://moli.ie/the-commons-cafe', 'https://dublincitymum.ie/listing/the-commons-cafe/']",,,https://dublincitymum.ie/wp-content/uploads/2025/09/Screenshot-2025-09-01-at-11.47.48-800x600.png
The Cool Food School,Weaning + Family Meals,"Not exclusively weaning, but fabulous at weaving healthy-eating values and weaning advice into the mix. At The Cool Food School, they have a passion for healthy eating and love sharing it with kids through fun, interactive online and in person workshops. The | “How to Wean My Baby” | blog is a superb resource, linking to trusted sources like the HSE, WHO, Bord Bia, and Solid Start.",[],,,,,"Dublin, Ireland",,53.349805,-6.26031,[],,,,,EUR,,,https://www.thecoolfoodschool.ie/,,,,[],"['https://www.thecoolfoodschool.ie/', 'https://dublincitymum.ie/listing/the-cool-food-school/']",,,https://dublincitymum.ie/wp-content/uploads/2025/08/Screenshot-2025-08-26-at-17.40.58-636x600.png
